Date,Category,Payment_Mode,Description,Amount_Paid,Cashback
11-07-2024,Subscriptions,Debit Card,Fund activity candidate how.,1221.26,0
11-07-2024,Entertainment,Cash,Short as force.,586.74,0
11-07-2024,Groceries,Debit Card,Color administration in.,1338.49,0
11-07-2024,Bills,Net Banking,Message leg environmental star.,782,0
11-07-2024,Healthcare,Debit Card,Team establish instead serve.,1537.73,0
11-07-2024,Rent,Cash,Since sister authority.,1090.79,0
11-07-2024,Dining,Cash,Condition data practice.,736.18,0
11-07-2024,Entertainment,Debit Card,Go top attorney real finally.,588.45,0
12-07-2024,Subscriptions,Credit Card,Skin reason name her.,1863.31,0
12-07-2024,Shopping,UPI,Say speak movie.,1919.08,0
13-07-2024,Entertainment,Credit Card,Country prevent whom participant way.,1695.83,0
13-07-2024,Travel,Net Banking,Election music.,1199.86,0
13-07-2024,Transport,Cash,Defense kitchen represent.,1708.68,85.43
13-07-2024,Subscriptions,Credit Card,Or major player someone.,1705.31,0
13-07-2024,Entertainment,UPI,Pull house.,1736.94,0
13-07-2024,Rent,UPI,Change picture quite four.,500.69,0
13-07-2024,Healthcare,Net Banking,Control girl politics understand.,823.36,0
13-07-2024,Healthcare,Credit Card,About age in stay.,741.29,0
13-07-2024,Healthcare,Debit Card,Onto wear make may born.,510.17,25.51
13-07-2024,Transport,Debit Card,Administration meeting material.,1000.22,0
13-07-2024,Travel,Net Banking,Woman market as write grow.,1540.68,0
14-07-2024,Healthcare,Credit Card,Perform both particularly.,602.38,0
14-07-2024,Dining,Credit Card,War new.,829.14,0
14-07-2024,Healthcare,Debit Card,Significant serve long off.,1961.07,0
14-07-2024,Transport,Net Banking,Woman skin.,1569.23,0
14-07-2024,Subscriptions,UPI,Too than stand focus.,1890.43,0
15-07-2024,Transport,UPI,Run after meeting main.,1580.17,79.01
15-07-2024,Rent,Credit Card,Find take plan or.,1279.38,0
15-07-2024,Subscriptions,UPI,Senior onto.,1445,0
15-07-2024,Dining,Net Banking,Personal themselves seven line.,757.56,0
15-07-2024,Bills,Debit Card,Ahead upon bank.,1190.54,0
15-07-2024,Travel,Net Banking,Change relationship include.,933.87,0
15-07-2024,Bills,Net Banking,Wait indeed and.,1856.57,0
15-07-2024,Shopping,Debit Card,Specific animal sure meet spring.,750.02,0
15-07-2024,Shopping,Net Banking,Throughout eye.,1620.15,0
15-07-2024,Healthcare,Debit Card,Pretty school face.,909.21,0
15-07-2024,Dining,UPI,Option charge situation.,560.52,0
16-07-2024,Subscriptions,UPI,Carry thought message.,1016.25,0
16-07-2024,Groceries,UPI,Old group sport face at.,1997.41,99.87
16-07-2024,Rent,UPI,Pressure center reflect last.,1612.5,0
16-07-2024,Entertainment,Credit Card,Party lead natural later.,1547.45,0
16-07-2024,Subscriptions,Credit Card,Change brother way month.,735.72,0
16-07-2024,Travel,Credit Card,Describe career product five.,1560.3,78.02
17-07-2024,Subscriptions,UPI,Ago them career finish.,1243.49,0
17-07-2024,Transport,Credit Card,Our budget simple.,1228.92,0
17-07-2024,Transport,Credit Card,Us voice.,1765.74,0
18-07-2024,Dining,UPI,Many company scientist believe.,1931.97,0
18-07-2024,Shopping,Debit Card,Speech person.,1032.5,0
18-07-2024,Dining,UPI,Special knowledge.,1381.24,0
18-07-2024,Transport,Net Banking,Prepare reveal herself.,862.26,0
18-07-2024,Entertainment,Cash,Identify fear employee.,1746.68,0
18-07-2024,Healthcare,Debit Card,Field night million skill.,1669.69,0
18-07-2024,Shopping,Debit Card,Account organization this someone science.,1966.32,0
18-07-2024,Subscriptions,Cash,Unit maybe police.,1162.31,58.12
18-07-2024,Rent,Debit Card,Staff skin describe.,988.78,0
19-07-2024,Dining,Net Banking,It less of various life.,1581.19,79.06
19-07-2024,Groceries,Debit Card,Trial either office price.,769.51,0
19-07-2024,Subscriptions,Credit Card,Sure health size kid coach.,1476.81,73.84
19-07-2024,Rent,Cash,Describe fly interesting challenge.,1146.43,0
19-07-2024,Transport,UPI,Marriage fact star.,1079.85,0
19-07-2024,Groceries,Cash,East mind all.,1062.78,0
20-07-2024,Groceries,Credit Card,Bill blue difficult.,760.85,0
20-07-2024,Entertainment,UPI,Suddenly level often ready.,620.04,31
20-07-2024,Transport,Cash,Spend key.,1595.75,0
20-07-2024,Travel,UPI,Program population type improve beat.,1203.97,0
20-07-2024,Groceries,UPI,Nature take relationship worker.,851.35,0
20-07-2024,Rent,Cash,Free than.,1455.39,0
20-07-2024,Groceries,Credit Card,Hand despite still production share.,971.44,0
20-07-2024,Bills,UPI,Side organization own brother year.,1926.52,0
20-07-2024,Shopping,Cash,Smile personal instead eye strong.,1151.56,0
20-07-2024,Travel,Credit Card,Media gas describe whether.,1828.62,0
20-07-2024,Transport,UPI,Expect age my one artist.,587.98,0
20-07-2024,Dining,Credit Card,Former section friend plan.,870.09,0
20-07-2024,Rent,UPI,Continue agreement.,1607.3,0
21-07-2024,Rent,Net Banking,With win.,1840.4,92.02
21-07-2024,Groceries,UPI,Live activity reason.,1365.35,0
21-07-2024,Transport,Net Banking,Piece focus brother.,1705.1,0
22-07-2024,Groceries,Debit Card,National cost painting time.,1312.18,0
22-07-2024,Shopping,Net Banking,Claim little sometimes.,1805.33,0
22-07-2024,Subscriptions,Debit Card,Study factor beat focus media.,1825.21,0
22-07-2024,Dining,Credit Card,Final knowledge bill recent strategy.,1837.4,0
22-07-2024,Entertainment,Debit Card,Sort future issue available.,1100.47,0
22-07-2024,Transport,UPI,Either national.,1926.11,0
22-07-2024,Entertainment,Net Banking,Business agreement compare.,550.58,27.53
22-07-2024,Entertainment,UPI,Address meet thought middle ever.,1269.61,0
22-07-2024,Dining,UPI,Skill data.,1854.97,0
22-07-2024,Bills,UPI,Visit crime during.,1765.79,0
23-07-2024,Subscriptions,Cash,Expect word soon.,1830.77,0
23-07-2024,Shopping,Cash,Hospital side beyond.,1788.89,0
23-07-2024,Rent,Debit Card,About side goal position.,883.91,0
23-07-2024,Healthcare,Net Banking,Student enough herself particular bank.,1116.4,0
23-07-2024,Shopping,Debit Card,Mouth example strategy drop.,811.04,0
23-07-2024,Subscriptions,Cash,Yet those.,1902.69,0
24-07-2024,Transport,Credit Card,Capital light man out international.,1455.88,0
24-07-2024,Shopping,Net Banking,Present their remember.,569.58,0
24-07-2024,Rent,Debit Card,Writer mouth science new.,1321.99,0
24-07-2024,Groceries,Credit Card,Not street staff bit.,1544.51,77.23
24-07-2024,Groceries,Debit Card,Prove budget lead.,975.07,0
24-07-2024,Rent,Debit Card,During similar sell.,578.29,0
24-07-2024,Healthcare,Credit Card,Nothing detail whatever.,1690.29,0
24-07-2024,Bills,Net Banking,Your finish.,1144.48,57.22
24-07-2024,Entertainment,Cash,Also level discuss.,1363.2,0
24-07-2024,Entertainment,Credit Card,Money now.,544.23,0
24-07-2024,Transport,UPI,Charge record may.,1867.33,93.37
25-07-2024,Healthcare,Cash,Near arrive family good.,1666.74,83.34
25-07-2024,Healthcare,Net Banking,Return what.,1469.28,73.46
25-07-2024,Healthcare,Cash,Smile maybe respond.,772.68,0
25-07-2024,Transport,Cash,Prove life if.,1457.92,0
25-07-2024,Transport,Credit Card,Government decide.,1175.77,0
25-07-2024,Entertainment,Debit Card,Woman lay.,1744.11,0
25-07-2024,Rent,Debit Card,International whether edge play tend.,1022.23,51.11
26-07-2024,Rent,Net Banking,Bill decide.,1306.52,0
26-07-2024,Shopping,Net Banking,Glass same center consider.,544.61,27.23
26-07-2024,Dining,Credit Card,Out environment thought.,1274.47,63.72
26-07-2024,Dining,Debit Card,Forward almost exactly choose.,886.81,0
26-07-2024,Transport,Debit Card,Little task less fine may.,1045.46,0
26-07-2024,Bills,Credit Card,None Democrat.,1207.12,60.36
26-07-2024,Subscriptions,Cash,Political because economy newspaper.,758.83,0
27-07-2024,Groceries,Debit Card,Benefit why.,507.47,0
27-07-2024,Healthcare,Debit Card,Agreement bag more maintain idea.,1178.59,58.93
27-07-2024,Subscriptions,UPI,Staff team suggest culture.,1078.94,0
27-07-2024,Rent,Credit Card,Officer write agreement perhaps easy.,1234.39,0
27-07-2024,Subscriptions,Cash,Somebody glass.,719.65,0
27-07-2024,Travel,Net Banking,Share child southern strong.,664.15,0
27-07-2024,Travel,Debit Card,Town support.,1373.1,0
27-07-2024,Subscriptions,UPI,Morning subject thought more entire.,1580.33,0
27-07-2024,Entertainment,UPI,Forget use town.,1579.5,0
27-07-2024,Entertainment,Debit Card,Television music dark authority your.,1655.51,0
27-07-2024,Healthcare,Debit Card,Indeed father remember ask.,1256.88,0
01-08-2024,Groceries,UPI,Main issue never under.,756.91,0
01-08-2024,Groceries,Debit Card,Television public action myself of.,1282.62,0
01-08-2024,Dining,Debit Card,Shake necessary.,1124.22,0
01-08-2024,Dining,Debit Card,National serve off.,1929.37,96.47
01-08-2024,Rent,Credit Card,Most study too his speak.,560.59,28.03
01-08-2024,Shopping,UPI,Blue up suggest.,1355.82,0
01-08-2024,Transport,Net Banking,Score national fly beyond attack.,1427.88,0
01-08-2024,Healthcare,Cash,Message ahead traditional threat.,959.15,0
02-08-2024,Entertainment,Cash,Measure before program.,1253.51,0
02-08-2024,Groceries,Net Banking,Know simply.,1308.44,0
02-08-2024,Rent,Net Banking,Question whole.,1871.99,0
02-08-2024,Groceries,Debit Card,Tree large particular.,1242.18,0
02-08-2024,Transport,Cash,Fine teacher institution.,532.01,0
03-08-2024,Dining,UPI,Who exactly real age.,1293.54,0
03-08-2024,Dining,Credit Card,For meeting heavy lose.,633.35,0
03-08-2024,Groceries,Debit Card,None born nearly garden.,647.72,0
03-08-2024,Rent,Debit Card,Push thus travel clearly final.,1312.16,0
03-08-2024,Rent,Debit Card,Hold city.,1906.34,0
03-08-2024,Subscriptions,Cash,Suffer ahead green.,1417.5,0
03-08-2024,Rent,Debit Card,Move might body behind.,851.26,0
04-08-2024,Travel,Debit Card,Rate century throughout land.,1523.47,76.17
04-08-2024,Bills,Cash,Free poor now.,1730.46,0
04-08-2024,Rent,Debit Card,Common service.,1199.8,0
04-08-2024,Subscriptions,Cash,Officer smile strategy direction.,1411.09,0
04-08-2024,Travel,Net Banking,Ok public standard bar grow.,1169.87,0
04-08-2024,Entertainment,Debit Card,Style stock share.,778.12,38.91
05-08-2024,Groceries,UPI,Drive may better consumer already.,1030.91,0
05-08-2024,Shopping,Debit Card,Program travel.,1405.89,70.29
05-08-2024,Healthcare,Credit Card,List size third.,889.66,0
05-08-2024,Transport,Net Banking,Put kind smile require.,1921.4,0
05-08-2024,Rent,Net Banking,End term.,561.81,28.09
05-08-2024,Groceries,Credit Card,Opportunity me.,720.62,0
05-08-2024,Entertainment,Cash,West successful indeed.,862.31,0
05-08-2024,Transport,UPI,Prevent year nothing respond black.,901.16,0
06-08-2024,Healthcare,Credit Card,Science ball south.,662.87,0
06-08-2024,Healthcare,Debit Card,Land nice one participant skill.,1080.39,0
07-08-2024,Groceries,Net Banking,Box guess nature lawyer.,1934.98,0
07-08-2024,Healthcare,Cash,Contain perhaps open.,599.44,0
07-08-2024,Entertainment,Debit Card,Interesting require kind back.,1160.66,58.03
07-08-2024,Shopping,Net Banking,Skill discuss wait value arm.,1108.37,0
07-08-2024,Groceries,UPI,Agency society remain.,1193.96,0
07-08-2024,Transport,Debit Card,Worker least.,894.41,0
07-08-2024,Bills,Cash,Game difference tonight.,722.39,0
07-08-2024,Subscriptions,UPI,Per machine station turn second.,1552.89,0
07-08-2024,Subscriptions,Credit Card,Politics charge record.,1168.48,0
07-08-2024,Travel,Debit Card,Huge care yard.,1371.22,68.56
07-08-2024,Bills,Net Banking,Material its woman land.,508.87,0
07-08-2024,Groceries,Net Banking,Against natural local.,545.42,27.27
08-08-2024,Groceries,Credit Card,Focus society down.,1434.8,71.74
08-08-2024,Rent,UPI,Blue you.,1339.94,67
08-08-2024,Transport,UPI,Produce choose contain former.,835.76,0
08-08-2024,Travel,Debit Card,Voice other reduce.,1900.94,0
08-08-2024,Transport,Debit Card,Wish nice bring when inside.,1201.88,0
08-08-2024,Groceries,Net Banking,Third mother us sport true.,936.75,0
09-08-2024,Entertainment,UPI,See art.,694.11,0
09-08-2024,Dining,Cash,East finally amount.,1152.22,57.61
09-08-2024,Shopping,Debit Card,Answer always upon good.,1193.3,0
09-08-2024,Bills,Credit Card,Best get language within store.,1506.36,0
09-08-2024,Transport,Debit Card,Same surface.,1266.65,0
10-08-2024,Entertainment,Debit Card,Maintain window else.,1972.74,0
10-08-2024,Healthcare,Credit Card,Former exist.,1399.54,0
10-08-2024,Shopping,Net Banking,Radio glass fish.,1964.16,0
10-08-2024,Groceries,Debit Card,Remain figure mission protect modern.,1782.94,0
11-08-2024,Dining,Credit Card,Prove least condition describe good.,1762.81,0
11-08-2024,Transport,Credit Card,Raise treat.,553.68,0
11-08-2024,Groceries,Debit Card,Write draw.,1077.2,0
11-08-2024,Shopping,Net Banking,Only book year.,1842.7,0
11-08-2024,Entertainment,Debit Card,You matter available seek identify.,913.56,0
11-08-2024,Rent,Debit Card,Firm partner responsibility.,1886.1,0
11-08-2024,Transport,Debit Card,Reduce both control.,1233.42,61.67
11-08-2024,Dining,Cash,Issue safe.,1345.9,0
11-08-2024,Groceries,Net Banking,Hold room establish American.,1028.32,0
11-08-2024,Groceries,Net Banking,Art find.,1702.88,0
11-08-2024,Transport,Cash,Media thus indeed contain.,1202.32,0
11-08-2024,Shopping,UPI,Culture approach analysis throughout national.,814.44,0
12-08-2024,Bills,Cash,Listen age compare center.,1198.86,0
12-08-2024,Entertainment,UPI,Light second fine spend.,1199.79,59.99
12-08-2024,Groceries,Debit Card,Kitchen court.,598.95,0
12-08-2024,Bills,UPI,Actually rate me sign professor.,1284.33,0
12-08-2024,Healthcare,Cash,Accept hair society believe finally.,1059.43,0
12-08-2024,Healthcare,Debit Card,Fire little site.,1295.35,0
12-08-2024,Shopping,Net Banking,Two year pay.,1250.79,0
12-08-2024,Shopping,Net Banking,Art pressure talk.,1324.97,0
12-08-2024,Dining,Credit Card,Hit anyone mean.,1608.73,0
12-08-2024,Travel,Net Banking,Heavy book performance.,935.79,0
13-08-2024,Dining,Debit Card,Eat option.,1631.45,0
13-08-2024,Transport,Credit Card,Throw matter high main.,1886.13,0
13-08-2024,Entertainment,Net Banking,Bed be nation treat owner.,651.84,0
13-08-2024,Shopping,Debit Card,Early act.,1057.84,0
13-08-2024,Travel,UPI,Likely receive cultural goal do.,927.17,0
13-08-2024,Rent,UPI,Pm sort type federal.,1134.95,0
13-08-2024,Groceries,Debit Card,Son break.,889.77,44.49
13-08-2024,Subscriptions,UPI,Building adult mission participant blue.,1938.14,96.91
13-08-2024,Shopping,UPI,Media red.,1566.05,0
13-08-2024,Groceries,Cash,Quality because.,1699.5,0
14-08-2024,Entertainment,UPI,Very appear whether.,1011.48,50.57
14-08-2024,Healthcare,Debit Card,Phone before partner player.,1960.37,0
14-08-2024,Entertainment,Net Banking,Fish agent industry.,697.67,0
14-08-2024,Bills,Debit Card,Tv everyone discussion school high.,1022.08,0
14-08-2024,Entertainment,Net Banking,Baby week.,1755.89,87.79
14-08-2024,Travel,Debit Card,Outside song than positive.,931.64,0
14-08-2024,Shopping,Credit Card,And degree coach player arm.,1816.05,90.8
14-08-2024,Rent,Cash,Church allow.,1976.23,98.81
14-08-2024,Shopping,Credit Card,Quality project open brother.,1397.6,69.88
14-08-2024,Rent,Debit Card,Total buy may just.,922.46,0
14-08-2024,Bills,Cash,Reason difficult treatment possible.,691.07,0
14-08-2024,Bills,UPI,Firm three age.,1538.95,0
14-08-2024,Groceries,Cash,Degree can.,652.69,0
14-08-2024,Dining,Cash,Party leg.,1222.92,0
15-08-2024,Groceries,Debit Card,Pull summer event sound positive.,1891.58,0
15-08-2024,Transport,Credit Card,Record be so identify modern.,933.41,0
15-08-2024,Dining,Credit Card,Name trip energy.,712.79,35.64
15-08-2024,Subscriptions,Credit Card,Left make discuss rise.,1466.55,0
15-08-2024,Dining,Debit Card,Experience under light.,1916.71,0
16-08-2024,Bills,Debit Card,Behind seat.,1228.01,0
16-08-2024,Entertainment,Cash,Other although receive her.,1958.47,0
16-08-2024,Entertainment,Cash,Heart special piece.,1708,0
16-08-2024,Subscriptions,Cash,Activity activity agree moment.,1235.37,0
17-08-2024,Subscriptions,Debit Card,Become determine including degree.,1077.71,0
17-08-2024,Entertainment,UPI,Second student make director again.,1582.52,0
17-08-2024,Entertainment,Debit Card,Majority show worker.,1770.57,0
17-08-2024,Groceries,UPI,Boy defense appear somebody plant.,525.88,26.29
17-08-2024,Rent,Cash,Challenge last dog approach season.,887.74,0
18-08-2024,Bills,Credit Card,Full dinner activity.,1999.74,0
18-08-2024,Groceries,Credit Card,Drive answer hit growth more.,722.44,0
18-08-2024,Healthcare,Cash,Somebody simply interest.,1770.23,88.51
18-08-2024,Bills,Net Banking,Couple partner enjoy sister.,1627.12,0
18-08-2024,Travel,Net Banking,Sport page appear.,1220.36,0
18-08-2024,Subscriptions,Debit Card,Letter system responsibility help.,1814.91,0
18-08-2024,Rent,Debit Card,Center detail reality.,1417.14,0
18-08-2024,Shopping,UPI,Stop issue discover decade old.,561.52,0
18-08-2024,Healthcare,Cash,Nice sea walk rate.,1297.43,0
19-08-2024,Transport,Credit Card,Season hour consider different.,1959.73,0
19-08-2024,Healthcare,Cash,Prepare part.,619.05,0
19-08-2024,Bills,Credit Card,Range process wife which yourself.,873.37,0
19-08-2024,Dining,Net Banking,Career short evidence page.,1227.13,0
19-08-2024,Subscriptions,Debit Card,Would within two probably.,1358.95,67.95
19-08-2024,Healthcare,Cash,Career remember five expert soldier.,812.49,0
19-08-2024,Transport,Net Banking,Standard plan game leader.,1465.32,0
19-08-2024,Healthcare,Cash,Race state.,1946.84,97.34
20-08-2024,Groceries,Net Banking,Often quickly tree right whose.,1101.19,0
20-08-2024,Groceries,Cash,Item travel environmental.,1120.99,56.05
20-08-2024,Entertainment,UPI,Be baby then.,1850.36,92.52
20-08-2024,Shopping,UPI,Nature own.,1528.11,76.41
20-08-2024,Bills,Debit Card,Administration paper year risk five.,1783.67,89.18
20-08-2024,Rent,Net Banking,Over through above.,820.65,0
20-08-2024,Transport,Cash,Require blood lay green travel.,1377.08,0
20-08-2024,Dining,Net Banking,Whatever collection gun at.,1727.23,86.36
20-08-2024,Healthcare,UPI,Watch central woman.,1667.93,0
20-08-2024,Healthcare,Cash,Officer fly television student.,1734.05,0
20-08-2024,Bills,Cash,Senior oil reason.,897.06,0
21-08-2024,Shopping,Net Banking,Question bank high.,1915.88,0
21-08-2024,Shopping,UPI,Art land defense group.,1720.27,0
21-08-2024,Healthcare,UPI,Others collection industry.,1493.35,0
21-08-2024,Bills,Credit Card,Their lot start.,970.78,0
21-08-2024,Entertainment,Cash,Despite without imagine.,1914.59,0
21-08-2024,Groceries,Credit Card,Shoulder buy during situation open.,1123.63,0
21-08-2024,Healthcare,UPI,He main agency rich new.,994.52,0
21-08-2024,Subscriptions,UPI,Recent degree heart story.,620.63,0
22-08-2024,Healthcare,Net Banking,Commercial head itself.,1342.78,67.14
22-08-2024,Travel,Debit Card,Relate organization leader.,1550.95,0
22-08-2024,Bills,Debit Card,Ready Democrat reduce Congress number.,1501.42,0
22-08-2024,Rent,Debit Card,Develop adult service cultural poor.,1743.55,0
22-08-2024,Entertainment,Debit Card,Join bank treat.,871.13,43.56
22-08-2024,Shopping,Debit Card,Benefit especially large.,1978.25,0
23-08-2024,Travel,Net Banking,Something huge find say that.,1603.6,0
23-08-2024,Transport,Cash,Top concern.,1246.17,62.31
23-08-2024,Dining,Net Banking,Answer stay.,1031.39,51.57
23-08-2024,Entertainment,Net Banking,Rich see.,940.76,0
23-08-2024,Entertainment,Credit Card,Him important similar southern.,1041.19,0
23-08-2024,Dining,Cash,Guess president.,1478.91,0
24-08-2024,Subscriptions,Credit Card,Get product.,726.74,36.34
24-08-2024,Dining,Credit Card,Need stay thing.,1608.52,0
24-08-2024,Groceries,Debit Card,Tough respond case fill night.,1396.3,0
24-08-2024,Groceries,UPI,American away dark policy.,965.5,48.28
24-08-2024,Transport,Cash,Security standard reveal hit.,969.61,0
24-08-2024,Entertainment,Credit Card,Contain plan.,1474.46,0
24-08-2024,Travel,Cash,Officer toward school discussion evidence.,730.42,0
24-08-2024,Bills,Debit Card,Kid fill.,1821.86,0
24-08-2024,Dining,Credit Card,Federal meet.,1605.51,0
24-08-2024,Rent,Debit Card,Perform machine where discussion.,1747.4,0
25-08-2024,Dining,Net Banking,Country such could account pressure.,1963.89,0
25-08-2024,Bills,Cash,Cover hard minute issue class.,1584.14,0
25-08-2024,Transport,Debit Card,Notice pick benefit today edge.,506.53,0
25-08-2024,Dining,Cash,Person become song stuff.,1881.03,94.05
25-08-2024,Healthcare,Debit Card,Party card whose.,1354.77,0
25-08-2024,Healthcare,UPI,Owner despite network.,1243.01,0
25-08-2024,Bills,Credit Card,Create property.,1003.83,50.19
25-08-2024,Transport,Debit Card,Use any everything.,1206.32,0
25-08-2024,Healthcare,Cash,Blue worry worry.,944.18,47.21
25-08-2024,Dining,UPI,Moment seem scientist them.,823.94,41.2
26-08-2024,Travel,Credit Card,Draw industry exist scientist.,1069.49,0
26-08-2024,Healthcare,UPI,Guy also wait north.,1953.53,0
26-08-2024,Groceries,Cash,Stand the arrive send blood.,1527.77,0
26-08-2024,Entertainment,Credit Card,City require.,1702.29,0
27-08-2024,Rent,Credit Card,Hand find street.,736.17,36.81
27-08-2024,Subscriptions,Net Banking,Research ever.,1566.95,0
27-08-2024,Entertainment,UPI,Determine we product.,1041.48,0
27-08-2024,Travel,UPI,Ok west effort.,1886.31,0
27-08-2024,Bills,Credit Card,Community if.,1611.17,0
01-09-2024,Entertainment,UPI,Any culture.,1965.97,0
01-09-2024,Subscriptions,Debit Card,View time person above.,1675.7,0
01-09-2024,Subscriptions,Cash,Between computer be experience.,1808.63,90.43
01-09-2024,Bills,Cash,Common weight these.,1635.07,0
01-09-2024,Shopping,Cash,See born thousand.,1264.41,0
01-09-2024,Healthcare,Debit Card,Thousand among.,1557.46,0
01-09-2024,Healthcare,Debit Card,Exactly your answer.,972.36,0
01-09-2024,Shopping,Cash,Citizen catch sometimes.,1586.53,0
02-09-2024,Bills,UPI,Similar player chair talk field.,1224.7,0
02-09-2024,Subscriptions,Cash,Way report.,1130.44,0
02-09-2024,Transport,UPI,Build game traditional back.,1810.48,0
02-09-2024,Groceries,Debit Card,Go key free four.,1790.03,0
02-09-2024,Dining,Debit Card,Most well brother another line.,1800.43,0
02-09-2024,Bills,Net Banking,Top public whether ability.,1035.95,51.8
02-09-2024,Rent,Debit Card,Until sport.,1505.72,75.29
02-09-2024,Bills,Cash,Say quickly bed visit win.,508.77,0
02-09-2024,Bills,UPI,Find officer.,1738.27,0
02-09-2024,Transport,Credit Card,Accept operation marriage indicate.,861.94,43.1
02-09-2024,Bills,Net Banking,Attention view remain.,994.86,0
02-09-2024,Rent,Debit Card,For pass beyond.,1843.26,0
02-09-2024,Groceries,Credit Card,Into even front small together.,772.19,0
02-09-2024,Healthcare,Debit Card,No clearly take.,640.41,0
03-09-2024,Dining,Net Banking,International my why beyond keep.,851.33,42.57
03-09-2024,Shopping,Credit Card,Piece sure check contain front.,1714.78,0
03-09-2024,Shopping,UPI,Focus day everything myself help.,616.69,0
03-09-2024,Healthcare,Credit Card,Sign series record.,1951.03,0
03-09-2024,Entertainment,Cash,Behavior financial.,1132.18,56.61
03-09-2024,Healthcare,Credit Card,I ability.,893.22,0
03-09-2024,Healthcare,UPI,Shoulder myself theory.,1555.69,0
03-09-2024,Rent,Credit Card,Management create everybody.,1646.69,82.33
04-09-2024,Groceries,Cash,Animal program back adult.,614.23,0
04-09-2024,Travel,Net Banking,Those west whom.,1174.95,0
04-09-2024,Shopping,Cash,Evidence character yet.,1489.51,0
04-09-2024,Subscriptions,UPI,Mrs this then both listen.,1369.8,0
04-09-2024,Dining,Credit Card,Fill southern face.,879.26,43.96
05-09-2024,Travel,Debit Card,Trouble table.,1839.82,0
05-09-2024,Bills,UPI,Positive full organization quickly.,1415.69,70.78
05-09-2024,Groceries,Debit Card,Red young scientist.,1188.73,0
05-09-2024,Healthcare,Credit Card,Teach news others.,883.64,0
05-09-2024,Bills,Cash,Beat security material.,1240.11,0
05-09-2024,Subscriptions,Credit Card,Public newspaper above final.,1883.18,0
06-09-2024,Groceries,UPI,Very his.,826.56,0
06-09-2024,Subscriptions,Cash,Of small.,918.36,0
06-09-2024,Dining,Net Banking,Minute everyone member capital.,590.59,0
06-09-2024,Entertainment,Cash,Save whose particularly economic.,567.77,0
06-09-2024,Healthcare,Credit Card,Management particularly tend each.,1799.61,0
06-09-2024,Shopping,Cash,Call six.,1086.45,54.32
06-09-2024,Rent,Credit Card,Five eight world.,1215.38,0
07-09-2024,Subscriptions,Credit Card,Season leader film.,1450.45,0
07-09-2024,Groceries,UPI,Happy interview audience do.,1011.77,0
07-09-2024,Travel,Debit Card,Trade hard radio stock.,855.88,0
07-09-2024,Dining,Net Banking,Source compare reveal.,1823.89,0
07-09-2024,Shopping,Credit Card,Total remain government.,1813.55,90.68
07-09-2024,Subscriptions,Net Banking,State fast.,1963.46,0
07-09-2024,Transport,Credit Card,They music order it.,1030.64,0
07-09-2024,Groceries,Net Banking,Customer off upon stage.,1824.76,0
08-09-2024,Groceries,Net Banking,Glass much good drug.,1177.6,58.88
08-09-2024,Rent,Credit Card,Business everyone amount position.,1418.13,70.91
08-09-2024,Rent,Net Banking,Less quickly soon.,905.14,0
08-09-2024,Entertainment,Net Banking,Rule mean floor.,1458.62,0
08-09-2024,Bills,Credit Card,Provide program some.,1238.3,0
08-09-2024,Rent,UPI,Return any end home.,1674.84,0
08-09-2024,Travel,Debit Card,Then this able need.,1071.87,0
08-09-2024,Subscriptions,Cash,Plan campaign.,1189.83,0
08-09-2024,Dining,Credit Card,Lay different.,1443.63,0
08-09-2024,Groceries,Net Banking,With very.,514.24,0
09-09-2024,Groceries,Debit Card,Board need hour food course.,1954.47,0
09-09-2024,Bills,Debit Card,Term heart town cold.,1096.29,0
09-09-2024,Entertainment,Debit Card,Last watch.,609.14,0
09-09-2024,Entertainment,UPI,Visit professor party.,1119.85,0
09-09-2024,Entertainment,Credit Card,Positive race might.,1913.07,0
09-09-2024,Subscriptions,Credit Card,Employee challenge probably cause experience.,1523.69,0
09-09-2024,Rent,Cash,Talk career box share.,1465.72,0
09-09-2024,Bills,Credit Card,Father teach account actually.,612.97,0
10-09-2024,Shopping,Cash,Wait trip friend history treatment.,1077.92,0
10-09-2024,Groceries,Cash,Chair field message development sell.,924.93,0
10-09-2024,Travel,Debit Card,President late.,915.84,45.79
10-09-2024,Healthcare,Debit Card,American worker about.,1450.17,0
10-09-2024,Travel,Debit Card,Ground job sport.,1038.05,0
11-09-2024,Bills,Credit Card,Great author near system.,1871.15,93.56
11-09-2024,Dining,Debit Card,Respond financial late successful.,1549.59,77.48
12-09-2024,Shopping,Net Banking,My toward exist.,1782.75,0
12-09-2024,Entertainment,UPI,Present everything laugh act.,969.79,0
12-09-2024,Travel,Net Banking,Air bring nature technology.,1664.28,0
12-09-2024,Subscriptions,Debit Card,It final.,1884.48,94.22
12-09-2024,Transport,Cash,Word allow pretty should.,1387.29,0
12-09-2024,Entertainment,Credit Card,Model arrive cell.,604.54,0
12-09-2024,Shopping,Debit Card,Too light every.,835.15,0
12-09-2024,Rent,UPI,Success owner only doctor structure.,1948.51,0
12-09-2024,Groceries,Credit Card,Hotel fill central fly.,1738.69,0
13-09-2024,Travel,UPI,Today of form mouth.,824.26,0
13-09-2024,Healthcare,Credit Card,Everyone store.,1477.54,0
13-09-2024,Transport,Credit Card,Time nor ever.,597.34,29.87
14-09-2024,Travel,Debit Card,Step name person skill.,1074.27,0
